IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
0,1284508800,OTHER,2007,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,59649,AMERICAN,MEDIUM,CHRYSLER,5696.0,6884.0,9214.0,10299.0,5322.0,6486.0,8958.0,10142.0,,,18880,29697,SC,5600.0,0,1086
0,1290384000,MANHEIM,2008,2,KIA,OPTIMA 4C,LX,4D SEDAN,BLACK,AUTO,2.0,Covers,59956,OTHER ASIAN,MEDIUM,OTHER,7242.0,8471.0,10314.0,12065.0,6677.0,7712.0,10048.0,10919.0,,,19638,33619,FL,7070.0,0,671
0,1292457600,ADESA,2001,9,CHRYSLER,PT CRUISER,Bas,4D SEDAN LIMITED,SILVER,AUTO,3.0,Special,66709,AMERICAN,MEDIUM,CHRYSLER,2792.0,3745.0,5290.0,6550.0,3066.0,3887.0,5223.0,6621.0,NO,RED,19662,78227,TX,4255.0,0,1515
0,1255996800,ADESA,2007,2,CHRYSLER,SEBRING 4C 2.4L I4 E,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,61078,AMERICAN,MEDIUM,CHRYSLER,6985.0,7801.0,8044.0,8925.0,6888.0,8073.0,10483.0,11676.0,,,18822,78754,TX,7215.0,0,1020
1,1279497600,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BEIGE,AUTO,2.0,Covers,45906,AMERICAN,MEDIUM,CHRYSLER,7868.0,8715.0,11479.0,12276.0,7326.0,8190.0,11272.0,11684.0,,,99750,74135,OK,7200.0,0,693
0,1292457600,MANHEIM,2005,5,HYUNDAI,SONATA V6,GLS,4D SEDAN,SILVER,AUTO,1.0,Alloy,92510,OTHER ASIAN,MEDIUM,OTHER,4306.0,5544.0,8342.0,9420.0,3818.0,5059.0,7113.0,8573.0,,,25100,76040,TX,4410.0,0,909
0,1286928000,ADESA,2004,6,NISSAN,MAXIMA,SE,4D SEDAN SE,GREY,AUTO,1.0,Alloy,91672,TOP LINE ASIAN,LARGE,OTHER,6557.0,7944.0,10691.0,11989.0,6383.0,7598.0,10206.0,11382.0,,,21053,85226,AZ,8365.0,0,1341
0,1264464000,ADESA,2007,3,FORD,FUSION V6,SE,4D SEDAN SE,WHITE,AUTO,1.0,Alloy,62006,AMERICAN,MEDIUM,FORD,9502.0,11166.0,13682.0,16078.0,10016.0,11640.0,13644.0,15364.0,,,1231,50111,IA,8005.0,1,1118
0,1287532800,OTHER,2007,3,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,SILVER,AUTO,2.0,Covers,77312,AMERICAN,MEDIUM,GM,6699.0,7901.0,9748.0,10822.0,6590.0,7936.0,9964.0,11557.0,NO,GREEN,99750,83687,ID,6500.0,0,1038
0,1267056000,MANHEIM,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,GREY,AUTO,1.0,Alloy,68976,AMERICAN,COMPACT,GM,4955.0,6040.0,8677.0,9844.0,5189.0,6214.0,8729.0,9895.0,,,19619,47129,IN,6125.0,0,728
0,1271116800,MANHEIM,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,WHITE,AUTO,2.0,Covers,68065,AMERICAN,MEDIUM,CHRYSLER,7640.0,9105.0,10839.0,12284.0,6880.0,8233.0,10979.0,11965.0,,,22916,80022,CO,7705.0,0,825
0,1239926400,OTHER,2006,3,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,BLUE,AUTO,2.0,Covers,58392,AMERICAN,LARGE,GM,6858.0,8107.0,7907.0,9256.0,6858.0,8107.0,7907.0,9256.0,,,99750,95673,CA,7800.0,0,1500
0,1264377600,MANHEIM,2008,2,CHRYSLER,SEBRING 4C,LX,4D SEDAN LX,WHITE,AUTO,1.0,Alloy,76742,AMERICAN,MEDIUM,CHRYSLER,7709.0,8285.0,11255.0,11854.0,8033.0,8669.0,11710.0,12387.0,,,10315,30315,GA,7530.0,1,1155
0,1285804800,MANHEIM,2001,9,CHEVROLET,SUBURBAN 1500 2WD,150,4D UTILITY 5.3L,BEIGE,AUTO,1.0,Alloy,91432,AMERICAN,LARGE SUV,GM,5491.0,6006.0,8277.0,8847.0,5038.0,5957.0,8107.0,9179.0,,,18111,30272,GA,7610.0,0,2218
1,1274400000,ADESA,2006,4,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,1.0,Alloy,59366,AMERICAN,MEDIUM,CHRYSLER,5070.0,6022.0,8314.0,9330.0,5210.0,6248.0,8758.0,9820.0,,,5546,34203,FL,5155.0,0,1086
0,1273708800,ADESA,2006,4,PONTIAC,GRAND PRIX,Bas,4D SEDAN,BLUE,AUTO,1.0,Alloy,82685,AMERICAN,LARGE,GM,6549.0,8044.0,10013.0,11489.0,6096.0,7608.0,9832.0,11398.0,,,3453,80817,CO,5800.0,0,2152
0,1264982400,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,2.0,Covers,51039,AMERICAN,MEDIUM,CHRYSLER,7199.0,7774.0,11079.0,11532.0,8070.0,8609.0,11076.0,11685.0,,,99761,74135,OK,6500.0,0,754
0,1262131200,ADESA,2007,2,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,WHITE,AUTO,2.0,Covers,52038,AMERICAN,MEDIUM,GM,6103.0,7101.0,9568.0,10834.0,6785.0,8132.0,10151.0,11652.0,,,21053,85226,AZ,6265.0,0,837
1,1231804800,MANHEIM,2006,3,CHRYSLER,SEBRING V6 MFI V6 2.,Tou,4D SEDAN LXI,WHITE,AUTO,1.0,Alloy,64449,AMERICAN,MEDIUM,CHRYSLER,4922.0,6118.0,5816.0,7107.0,5017.0,6200.0,5918.0,7196.0,,,18880,28625,NC,5180.0,0,1118
0,1240272000,MANHEIM,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,SILVER,AUTO,2.0,Covers,50477,AMERICAN,MEDIUM,CHRYSLER,5569.0,6584.0,6515.0,7611.0,5569.0,6584.0,6515.0,7611.0,,,99750,63044,MO,6000.0,0,1086
0,1285804800,OTHER,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN SXT,WHITE,AUTO,1.0,Alloy,87043,AMERICAN,MEDIUM,CHRYSLER,4139.0,5361.0,7064.0,8656.0,3683.0,4873.0,6945.0,9190.0,,,25100,73108,OK,5685.0,0,1243
0,1241740800,OTHER,2007,2,DODGE,CALIBER 2.0L I4 SFI,SXT,4D WAGON SXT,WHITE,AUTO,1.0,Alloy,44718,AMERICAN,MEDIUM,CHRYSLER,8268.0,9772.0,9429.0,11054.0,8268.0,9772.0,9429.0,11054.0,,,99761,32812,FL,7400.0,0,693
0,1244592000,OTHER,2001,8,FORD,TAURUS 3.0L V6 EFI,SES,4D SEDAN SES DURATEC,WHITE,AUTO,1.0,Alloy,91713,AMERICAN,MEDIUM,FORD,1984.0,2920.0,2643.0,3654.0,2249.0,2920.0,2929.0,3654.0,,,835,85009,AZ,3775.0,0,1353
0,1274140800,MANHEIM,2006,4,MERCURY,MONTEGO,Bas,4D SEDAN LUXURY,BEIGE,AUTO,1.0,Alloy,80605,AMERICAN,LARGE,FORD,7347.0,8466.0,11270.0,12276.0,8115.0,9263.0,11644.0,12689.0,,,20207,75050,TX,7240.0,0,1633
1,1273536000,OTHER,2008,2,HYUNDAI,SONATA V6,GLS,4D SEDAN GLS,MAROON,AUTO,2.0,Covers,66559,OTHER ASIAN,MEDIUM,OTHER,9394.0,10251.0,13792.0,14398.0,9500.0,10159.0,13596.0,14164.0,,,20234,95673,CA,8205.0,0,728
0,1267056000,MANHEIM,2006,4,MAZDA,MAZDA6,s,4D SEDAN S,MAROON,AUTO,1.0,Alloy,77057,OTHER ASIAN,MEDIUM,OTHER,7761.0,9179.0,12336.0,13898.0,8162.0,9806.0,12361.0,13909.0,,,1085,39402,MS,8505.0,1,1506
0,1255478400,MANHEIM,2005,4,TOYOTA,COROLLA 1.8L I4 EFI,CE,4D SEDAN CE,RED,MANUAL,2.0,Covers,74602,TOP LINE ASIAN,COMPACT,OTHER,7451.0,8720.0,8547.0,9918.0,6643.0,7776.0,7674.0,8898.0,,,21973,32824,FL,5200.0,0,569
0,1236124800,MANHEIM,2003,6,FORD,EXPEDITION 2WD V8 4.,XLT,4D SUV 4.6L XLT,BLACK,AUTO,1.0,Alloy,88154,AMERICAN,LARGE SUV,FORD,7338.0,8585.0,8425.0,9772.0,7254.0,8632.0,8334.0,9823.0,,,20928,32824,FL,7300.0,0,1413
0,1291161600,MANHEIM,2005,5,TOYOTA,CAMRY 4C,Bas,4D SEDAN,GREY,AUTO,2.0,Covers,70191,TOP LINE ASIAN,MEDIUM,OTHER,7180.0,8183.0,10416.0,12633.0,7267.0,8065.0,10022.0,12080.0,,,19619,32824,FL,7750.0,0,569
1,1236816000,OTHER,2004,5,FORD,EXPLORER 4WD V6 4.0L,XLT,4D SUV 4.0L FFV XLT,BLUE,AUTO,1.0,Alloy,72866,AMERICAN,MEDIUM SUV,FORD,6555.0,8018.0,7579.0,9159.0,6133.0,7412.0,7124.0,8505.0,,,20392,73108,OK,6320.0,0,1740
0,1278460800,MANHEIM,2002,8,CHEVROLET,MALIBU V6,Bas,4D SEDAN,BROWN,AUTO,2.0,Covers,71765,AMERICAN,MEDIUM,GM,2261.0,3102.0,5066.0,5968.0,2316.0,3382.0,5149.0,7519.0,,,20740,32124,FL,4350.0,0,2508
0,1268179200,OTHER,2007,3,FORD,FUSION 4C,S,4D SEDAN S,RED,MANUAL,2.0,Covers,73456,AMERICAN,MEDIUM,FORD,8254.0,9559.0,11811.0,13153.0,8729.0,10369.0,12223.0,13582.0,,,17675,27407,NC,7030.0,0,803
0,1273104000,MANHEIM,2006,4,KIA,SPECTRA,EX,4D SEDAN,BLACK,AUTO,2.0,Covers,53867,OTHER ASIAN,MEDIUM,OTHER,5498.0,6554.0,8519.0,9370.0,4483.0,5487.0,7424.0,8782.0,,,18880,29532,SC,6355.0,0,505
0,1280793600,MANHEIM,2002,8,PONTIAC,BONNEVILLE,SE,4D SEDAN SE,SILVER,AUTO,1.0,Alloy,67304,AMERICAN,LARGE,GM,2853.0,4182.0,5687.0,7045.0,3072.0,3757.0,5737.0,6460.0,,,20234,97217,OR,5730.0,0,2198
0,1268611200,MANHEIM,2004,6,PONTIAC,GRAND AM V6,SE,4D SEDAN SE1,GOLD,AUTO,1.0,Alloy,60937,AMERICAN,MEDIUM,GM,3684.0,4570.0,6496.0,7794.0,3463.0,4709.0,6780.0,8061.0,,,18880,27542,NC,5500.0,0,1898
0,1263945600,MANHEIM,2007,3,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L,WHITE,AUTO,1.0,Alloy,85913,AMERICAN,LARGE,GM,7821.0,9182.0,12287.0,13697.0,8677.0,10175.0,11853.0,13498.0,,,16926,92057,CA,7455.0,0,2152
0,1271203200,OTHER,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,BLUE,AUTO,2.0,Covers,70333,AMERICAN,MEDIUM,CHRYSLER,8949.0,9677.0,12945.0,13324.0,8049.0,8994.0,11088.0,12250.0,,,18111,42104,KY,8070.0,0,1155
0,1280793600,MANHEIM,2004,6,CHRYSLER,PT CRUISER,Tou,4D SEDAN TOURING TURBO,SILVER,AUTO,1.0,Alloy,74051,AMERICAN,MEDIUM,CHRYSLER,3621.0,5001.0,7072.0,9067.0,4184.0,4793.0,7489.0,8075.0,,,21973,34761,FL,6035.0,0,1506
0,1253059200,ADESA,2004,5,DODGE,STRATUS V6 2.7L V6 M,SE,4D SEDAN SE,PURPLE,AUTO,2.0,Covers,75009,AMERICAN,MEDIUM,CHRYSLER,4664.0,6424.0,5537.0,7438.0,3416.0,5171.0,4189.0,6085.0,,,18111,30212,GA,5500.0,0,1389
1,1276646400,MANHEIM,2007,3,MITSUBISHI,GALANT 4C,ES,4D SEDAN,GREY,AUTO,,,43751,OTHER ASIAN,MEDIUM,OTHER,7344.0,8523.0,11034.0,12805.0,7330.0,8525.0,10579.0,12304.0,,,20833,75236,TX,8185.0,0,482
0,1251849600,MANHEIM,2006,3,CHEVROLET,UPLANDER FWD V6 3.5L,LS,PASSENGER EXT 3.5L,WHITE,AUTO,2.0,Covers,88311,AMERICAN,VAN,GM,7645.0,9614.0,8757.0,10883.0,7371.0,9142.0,8461.0,10373.0,,,21973,32824,FL,6700.0,0,2282
0,1257292800,MANHEIM,2004,5,CHEVROLET,TRAILBLAZER 2WD 6C,Nor,4D SUV 4.2L LS,SILVER,AUTO,1.0,Alloy,89663,AMERICAN,MEDIUM SUV,GM,5948.0,7237.0,6924.0,8316.0,6029.0,7324.0,9737.0,11656.0,,,21973,32124,FL,7200.0,0,1243
0,1245715200,MANHEIM,2007,2,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,WHITE,AUTO,2.0,Covers,53678,AMERICAN,LARGE,GM,7644.0,8892.0,8756.0,10103.0,7644.0,8892.0,8756.0,10103.0,,,22808,75050,TX,7740.0,0,1500
0,1239926400,OTHER,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,SILVER,AUTO,1.0,Alloy,71590,AMERICAN,MEDIUM,CHRYSLER,5569.0,6584.0,6515.0,7611.0,5569.0,6584.0,6515.0,7611.0,,,21053,95673,CA,4800.0,0,1389
1,1282780800,MANHEIM,2006,4,CHEVROLET,MALIBU 4C,LT,4D SEDAN LT,BLACK,AUTO,2.0,Covers,90172,AMERICAN,MEDIUM,GM,7020.0,8293.0,10186.0,11827.0,6736.0,8347.0,10068.0,11984.0,,,99750,22403,VA,5200.0,0,1197
0,1266364800,OTHER,2006,4,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,GOLD,AUTO,1.0,Alloy,88676,AMERICAN,MEDIUM SUV,GM,8890.0,10815.0,13062.0,14346.0,9805.0,11662.0,14108.0,16263.0,,,17675,29697,SC,8400.0,0,1243
1,1236038400,ADESA,2005,4,FORD,FOCUS 2.0L I4 SFI,ZX4,4D SEDAN ZX4,GOLD,AUTO,,,62050,AMERICAN,COMPACT,FORD,4327.0,5152.0,5173.0,6064.0,4327.0,5152.0,5173.0,6064.0,,,22808,78754,TX,5355.0,0,1020
0,1259712000,MANHEIM,2001,8,CHEVROLET,1500 SILVERADO PICKU,Bas,EXT CAB 5.3L,GOLD,AUTO,1.0,Alloy,93285,AMERICAN,LARGE TRUCK,GM,4264.0,4910.0,5105.0,5803.0,5781.0,7977.0,9542.0,12488.0,,,20928,32124,FL,6600.0,0,1641
0,1272585600,MANHEIM,2007,3,CHEVROLET,1500 SILVERADO PICKU,LS,EXT CAB 4.3L,GREY,AUTO,2.0,Covers,86569,AMERICAN,LARGE TRUCK,GM,10285.0,12660.0,14512.0,16829.0,11214.0,13082.0,15701.0,17711.0,,,20234,85040,AZ,9440.0,0,1373
0,1248912000,MANHEIM,2005,4,FORD,F150 PICKUP 2WD V8 4,STX,EXT CAB 4.6L STX,WHITE,AUTO,1.0,Alloy,85320,AMERICAN,LARGE TRUCK,FORD,7201.0,8886.0,8277.0,10097.0,7327.0,9526.0,8413.0,10788.0,,,22808,77061,TX,7855.0,0,853
0,1234483200,ADESA,2004,5,FORD,MUSTANG V6 3.9L V6 E,Bas,2D COUPE,SILVER,MANUAL,1.0,Alloy,40190,AMERICAN,SPORTS,FORD,5434.0,6517.0,6369.0,7538.0,5821.0,6896.0,6787.0,7948.0,,,5546,34203,FL,6120.0,0,623
0,1282003200,MANHEIM,2004,6,PONTIAC,VIBE,Bas,4D WAGON,BLACK,AUTO,1.0,Alloy,70975,AMERICAN,MEDIUM,GM,3912.0,5385.0,6935.0,9203.0,4439.0,5317.0,7360.0,8534.0,,,22916,80022,CO,7650.0,0,569
0,1235692800,ADESA,2004,5,CHEVROLET,SUBURBAN 1500 2WD 5.,150,4D UTILITY 5.3L LS,WHITE,AUTO,1.0,Alloy,61919,AMERICAN,LARGE SUV,GM,8357.0,9164.0,9526.0,10397.0,2991.0,4013.0,3730.0,4834.0,,,23359,91752,CA,10580.0,0,1411
0,1263427200,MANHEIM,2005,5,PONTIAC,G6 V6,Bas,4D SEDAN,SILVER,AUTO,1.0,Alloy,85118,AMERICAN,MEDIUM,GM,5441.0,6725.0,8993.0,10802.0,5769.0,7161.0,9271.0,10763.0,,,16926,92337,CA,7635.0,0,1373
0,1276128000,MANHEIM,2007,3,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,74842,AMERICAN,MEDIUM,CHRYSLER,7495.0,8697.0,11269.0,12494.0,7540.0,8617.0,11353.0,12403.0,,,10315,45011,OH,7685.0,1,1155
0,1284595200,OTHER,2004,6,DODGE,DURANGO 4WD V8,SLT,4D SUV 5.7L SLT,BLUE,AUTO,1.0,Alloy,88814,AMERICAN,MEDIUM SUV,CHRYSLER,7993.0,9522.0,12055.0,13564.0,7768.0,9211.0,11398.0,13248.0,,,22916,80229,CO,9640.0,0,1763
1,1265760000,MANHEIM,2003,7,FORD,EXPEDITION 2WD V8,XLT,4D SUV 4.6L XLT,GREY,AUTO,1.0,Alloy,49553,AMERICAN,LARGE SUV,FORD,6898.0,8271.0,10171.0,11736.0,6539.0,7675.0,10113.0,11293.0,,,16926,92057,CA,9540.0,0,1064
0,1242345600,OTHER,2008,1,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN,BLUE,AUTO,2.0,Covers,51320,AMERICAN,MEDIUM,CHRYSLER,8196.0,9044.0,9352.0,10268.0,8196.0,9044.0,9352.0,10268.0,,,99761,27407,NC,8000.0,0,920
1,1242777600,MANHEIM,2006,3,CHRYSLER,300 2.7L V6 MPI,Bas,4D SEDAN,GREY,AUTO,2.0,Covers,63595,AMERICAN,SPECIALTY,CHRYSLER,9459.0,11179.0,10716.0,12573.0,9459.0,11179.0,10716.0,12573.0,,,22808,75236,TX,10050.0,0,1215
0,1237334400,ADESA,2006,3,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,WHITE,AUTO,1.0,Alloy,87683,AMERICAN,MEDIUM,FORD,5304.0,6358.0,6228.0,7367.0,6589.0,7916.0,7616.0,9049.0,,,18881,30212,GA,5000.0,0,983
0,1240272000,MANHEIM,2004,5,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,49885,AMERICAN,MEDIUM,CHRYSLER,3487.0,4488.0,4266.0,5347.0,3487.0,4488.0,4266.0,5347.0,,,20207,75050,TX,5110.0,0,975
0,1266883200,OTHER,2008,2,CHRYSLER,SEBRING 4C,LX,4D SEDAN LX,SILVER,AUTO,2.0,Covers,51277,AMERICAN,MEDIUM,CHRYSLER,8534.0,9171.0,11795.0,13788.0,9013.0,9602.0,12274.0,12977.0,,,99761,74135,OK,8300.0,0,920
0,1249430400,MANHEIM,2003,6,SATURN,ION 2.0L I-4 MPI DOH,1,4D SEDAN LEVEL 1,SILVER,AUTO,1.0,Alloy,68470,AMERICAN,MEDIUM,GM,2497.0,3362.0,3197.0,4131.0,3588.0,4746.0,4375.0,5626.0,,,21973,32824,FL,5800.0,0,1028
0,1259712000,MANHEIM,2007,2,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,67749,AMERICAN,MEDIUM,CHRYSLER,7029.0,7952.0,8091.0,9088.0,8005.0,9405.0,11208.0,12670.0,,,25100,64161,MO,7470.0,0,1020
0,1279670400,MANHEIM,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN 2.5 S,GREY,AUTO,2.0,Covers,81384,TOP LINE ASIAN,MEDIUM,OTHER,8336.0,10103.0,12627.0,15304.0,7427.0,9006.0,11260.0,13035.0,,,18822,78219,TX,7765.0,0,723
0,1284595200,MANHEIM,2005,5,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 4.7L SLT,GOLD,AUTO,1.0,Alloy,91628,AMERICAN,LARGE TRUCK,CHRYSLER,0.0,0.0,0.0,0.0,8045.0,10159.0,12480.0,14515.0,,,19638,33619,FL,9335.0,0,1053
0,1289865600,MANHEIM,2006,4,SUZUKI,FORENZA,,4D WAGON,GOLD,AUTO,2.0,Covers,59894,OTHER ASIAN,MEDIUM,OTHER,3899.0,5188.0,7104.0,8059.0,3121.0,4016.0,6262.0,7448.0,NO,GREEN,52598,28625,NC,5295.0,0,505
0,1242777600,MANHEIM,2008,1,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN,SILVER,AUTO,2.0,Covers,41132,AMERICAN,MEDIUM,CHRYSLER,8196.0,9044.0,9352.0,10268.0,8196.0,9044.0,9352.0,10268.0,,,19064,75236,TX,7640.0,0,834
0,1254700800,MANHEIM,2004,5,DODGE,STRATUS V6 2.7L V6 M,SE,4D SEDAN SE,SILVER,AUTO,2.0,Covers,85648,AMERICAN,MEDIUM,CHRYSLER,3719.0,5309.0,4517.0,6234.0,2849.0,3931.0,6120.0,7181.0,,,19619,27542,NC,3500.0,0,1503
0,1289433600,MANHEIM,2007,3,SATURN,VUE AWD V6,Bas,4D CUV 3.0L,GREY,AUTO,1.0,Alloy,75661,AMERICAN,MEDIUM SUV,GM,10226.0,11380.0,13455.0,14482.0,10369.0,12565.0,15061.0,18251.0,,,25100,76040,TX,8240.0,0,1506
0,1279065600,OTHER,2007,3,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,SILVER,AUTO,2.0,Covers,81315,AMERICAN,MEDIUM,GM,7072.0,8189.0,10282.0,11600.0,6383.0,7546.0,9486.0,10815.0,,,52598,29697,SC,7300.0,0,1373
0,1265068800,OTHER,2007,3,CHEVROLET,HHR,LT,4D SUV 2.2L LT,SILVER,AUTO,1.0,Alloy,67527,AMERICAN,MEDIUM,GM,7723.0,9188.0,11893.0,13709.0,8590.0,10232.0,12032.0,13372.0,,,3453,84104,UT,7275.0,0,728
0,1289174400,ADESA,2007,3,PONTIAC,G6 V6,Bas,4D SEDAN,BLACK,AUTO,1.0,Alloy,66608,AMERICAN,MEDIUM,GM,7689.0,9008.0,11067.0,12685.0,7562.0,8808.0,10814.0,12165.0,,,1081,77086,TX,7225.0,1,1118
0,1251158400,OTHER,2008,1,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,BLUE,AUTO,2.0,Covers,45970,AMERICAN,MEDIUM,CHRYSLER,6863.0,7309.0,7912.0,8394.0,7457.0,7945.0,8554.0,9081.0,,,99761,74135,OK,6500.0,0,975
0,1259020800,OTHER,2008,1,DODGE,CALIBER,SE,4D WAGON,BLUE,AUTO,2.0,Covers,45799,AMERICAN,MEDIUM,CHRYSLER,6820.0,7280.0,7866.0,8362.0,7524.0,8277.0,10564.0,11431.0,,,99761,74135,OK,6500.0,0,693
0,1278979200,OTHER,2006,4,CHEVROLET,MALIBU 4C,LT,4D SEDAN LT,RED,AUTO,2.0,Covers,63291,AMERICAN,MEDIUM,GM,7145.0,8244.0,10336.0,11497.0,7295.0,8374.0,10529.0,11660.0,,,99750,37421,TN,6500.0,0,923
0,1288828800,ADESA,2007,3,HYUNDAI,ACCENT,GS,2D COUPE GS,ORANGE,AUTO,2.0,Covers,54447,OTHER ASIAN,COMPACT,OTHER,4170.0,5471.0,7710.0,9298.0,4453.0,5381.0,7637.0,8657.0,,,22916,80817,CO,4865.0,0,754
1,1236038400,MANHEIM,2006,3,SUZUKI,FORENZA 2.0L I4 EFI,,4D SEDAN,WHITE,AUTO,,,48542,OTHER ASIAN,MEDIUM,OTHER,3913.0,4867.0,4726.0,5756.0,3913.0,4867.0,4726.0,5756.0,,,20392,77041,TX,5980.0,0,482
0,1249948800,ADESA,2006,3,CHEVROLET,COBALT 2.2L I4 MPI,LS,4D SEDAN LS,NOT AVAIL,AUTO,1.0,Alloy,51449,AMERICAN,COMPACT,GM,4810.0,5899.0,5695.0,6871.0,5193.0,6445.0,6108.0,7461.0,,,23359,91752,CA,5750.0,0,671
0,1249430400,OTHER,2006,3,FORD,FREESTYLE 2WD V6 3.0,SEL,4D CUV 3.0L SEL,GREY,AUTO,1.0,Alloy,85152,AMERICAN,CROSSOVER,FORD,12657.0,15034.0,14170.0,16737.0,13273.0,15297.0,14835.0,17021.0,,,17675,27407,NC,8550.0,0,1633
0,1236816000,ADESA,2004,5,HYUNDAI,SANTA FE 4WD V6 2.7L,GLS,4D CUV 2.7L GLS,BLACK,AUTO,1.0,Alloy,77587,OTHER ASIAN,MEDIUM SUV,OTHER,6349.0,7203.0,7357.0,8279.0,,,,,,,22916,80817,CO,6540.0,0,1155
0,1283299200,ADESA,2007,3,CHEVROLET,COBALT,LS,2D COUPE,BLACK,AUTO,2.0,Covers,63713,AMERICAN,COMPACT,GM,5807.0,6843.0,9394.0,10281.0,5945.0,7209.0,9437.0,10800.0,,,21053,85226,AZ,6065.0,0,728
0,1292198400,MANHEIM,2008,2,CHRYSLER,SEBRING 4C,LX,4D SEDAN LX,BLUE,AUTO,2.0,Covers,52073,AMERICAN,MEDIUM,CHRYSLER,7889.0,8662.0,10939.0,11932.0,7929.0,9194.0,11580.0,12585.0,,,5546,27542,NC,8130.0,0,920
0,1267574400,MANHEIM,2006,4,CHEVROLET,HHR,LT,4D SUV 2.2L LT,SILVER,AUTO,1.0,Alloy,67538,AMERICAN,MEDIUM,GM,6972.0,8155.0,11280.0,13255.0,6498.0,7545.0,10220.0,11390.0,,,20928,32124,FL,7900.0,0,728
0,1245110400,ADESA,2005,4,DODGE,CARAVAN FWD 4C 2.4L,SE,MINIVAN 2.4L,BLUE,AUTO,2.0,Covers,48399,AMERICAN,VAN,CHRYSLER,4499.0,5434.0,5359.0,6369.0,4499.0,5434.0,5359.0,6369.0,,,20740,45005,OH,5975.0,0,1116
0,1274832000,MANHEIM,2005,5,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLUE,AUTO,2.0,Covers,74403,AMERICAN,MEDIUM,CHRYSLER,4296.0,5331.0,7404.0,8542.0,3975.0,5339.0,7601.0,8961.0,,,20928,32824,FL,5450.0,0,1389
1,1237852800,MANHEIM,2006,3,PONTIAC,G6 4C 2.4L I4 MFI /,Bas,4D SEDAN SE,RED,AUTO,2.0,Covers,76179,AMERICAN,MEDIUM,GM,6827.0,8017.0,7873.0,9158.0,6953.0,8200.0,8009.0,9356.0,,,19064,85040,AZ,6380.0,0,1038
0,1242777600,MANHEIM,2003,6,DODGE,NEON 2.0L I4 SFI,SE,4D SEDAN SE,WHITE,AUTO,2.0,Covers,78443,AMERICAN,COMPACT,CHRYSLER,2115.0,2744.0,2784.0,3464.0,2115.0,2744.0,2784.0,3464.0,,,18822,78219,TX,3810.0,0,986
0,1243296000,ADESA,2007,2,DODGE,CALIBER 2.0L I4 SFI,SXT,4D WAGON SXT,RED,AUTO,2.0,Covers,49146,AMERICAN,MEDIUM,CHRYSLER,8268.0,9772.0,9429.0,11054.0,8268.0,9772.0,9429.0,11054.0,,,22808,38118,TN,7540.0,0,693
1,1237248000,MANHEIM,2003,6,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,GREEN,AUTO,1.0,Alloy,84864,AMERICAN,MEDIUM,FORD,3069.0,3935.0,3815.0,4750.0,2837.0,3763.0,3564.0,4564.0,,,17212,75050,TX,4410.0,0,1283
