IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
0,1288656000,MANHEIM,2006,4,LINCOLN,ZEPHYR,,4D SEDAN,WHITE,AUTO,1.0,Alloy,61551,AMERICAN,SPECIALTY,FORD,10531.0,12336.0,15358.0,17178.0,9962.0,11985.0,14350.0,16041.0,NO,GREEN,52646,21075,MD,9250.0,0,1118
0,1254873600,MANHEIM,2004,5,FORD,ESCAPE 4WD V6 3.0L V,Lim,4D CUV 3.0L LIMITED,GOLD,AUTO,1.0,Alloy,87436,AMERICAN,SMALL SUV,FORD,7446.0,9542.0,8542.0,10805.0,6411.0,7517.0,9935.0,11287.0,,,20740,21075,MD,8685.0,0,1503
0,1270166400,OTHER,2008,2,KIA,SPECTRA,EX,4D SEDAN EX,BLUE,AUTO,2.0,Covers,44604,OTHER ASIAN,MEDIUM,OTHER,7590.0,8214.0,10725.0,11607.0,7439.0,7997.0,10637.0,11435.0,,,99761,85284,AZ,6735.0,0,482
0,1237939200,ADESA,2004,5,FORD,EXPLORER 2WD V6 4.0L,XLT,4D SUV 4.0L FFV XLT,BLACK,AUTO,1.0,Alloy,74451,AMERICAN,MEDIUM SUV,FORD,6591.0,7740.0,7618.0,8859.0,8080.0,9415.0,9226.0,10668.0,,,18880,30212,GA,7150.0,0,1155
1,1265068800,ADESA,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,MAROON,AUTO,,,80031,AMERICAN,LARGE,GM,7115.0,8239.0,10427.0,11997.0,7115.0,8239.0,10427.0,11997.0,,,52117,45005,OH,6985.0,0,2152
0,1238544000,MANHEIM,2005,4,PONTIAC,GRAND AM V6 3.4L V6,SE,4D SEDAN SE,SILVER,AUTO,2.0,Covers,64579,AMERICAN,MEDIUM,GM,3976.0,5007.0,4794.0,5908.0,3976.0,5007.0,4794.0,5908.0,,,23359,92057,CA,5010.0,0,1898
0,1251849600,MANHEIM,2006,3,CHEVROLET,MALIBU V6 3.5L V6 SF,LT,4D SEDAN LT,WHITE,AUTO,1.0,Alloy,65087,AMERICAN,MEDIUM,GM,7087.0,8830.0,8154.0,10036.0,6348.0,7912.0,10090.0,11615.0,,,16926,94544,CA,8045.0,0,1118
0,1270166400,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLUE,AUTO,2.0,Covers,45194,AMERICAN,MEDIUM,CHRYSLER,7813.0,8262.0,11116.0,11566.0,7497.0,8102.0,10721.0,11350.0,,,99761,85284,AZ,7735.0,0,693
0,1289347200,OTHER,2009,1,KIA,SPECTRA,EX,4D SEDAN EX,GOLD,AUTO,2.0,Covers,47038,OTHER ASIAN,MEDIUM,OTHER,7468.0,7911.0,9890.0,10477.0,7986.0,8460.0,10695.0,11330.0,,,99761,85284,AZ,7200.0,0,482
1,1240272000,MANHEIM,2003,6,CHEVROLET,TRAILBLAZER 4WD 6C 4,LS,4D SUV 4.2L LS,GREEN,AUTO,1.0,Alloy,74298,AMERICAN,MEDIUM SUV,GM,5612.0,6802.0,6561.0,7846.0,5612.0,6802.0,6561.0,7846.0,,,99750,80011,CO,7200.0,0,2274
0,1233705600,MANHEIM,2005,4,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,GREY,AUTO,2.0,Covers,83189,AMERICAN,LARGE,GM,4719.0,5857.0,5597.0,6826.0,5057.0,6385.0,5962.0,7396.0,,,21973,32824,FL,5700.0,0,2152
0,1270080000,MANHEIM,2005,5,FORD,FOCUS,ZX4,4D SEDAN ZX4,SILVER,AUTO,2.0,Covers,55807,AMERICAN,COMPACT,FORD,4364.0,5498.0,7621.0,9601.0,3529.0,4409.0,6412.0,7416.0,,,16926,92337,CA,6020.0,0,920
0,1245974400,ADESA,2006,3,GMC,ENVOY XL 2WD 6C 4.2L,SLE,4D UTILITY 4.2L SLE,BLUE,AUTO,1.0,Alloy,80076,AMERICAN,MEDIUM SUV,GM,9355.0,10858.0,10603.0,12227.0,10204.0,12304.0,11520.0,13788.0,,,18880,37771,TN,9435.0,0,1243
0,1249603200,MANHEIM,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,WHITE,AUTO,2.0,Covers,49384,AMERICAN,MEDIUM,CHRYSLER,5488.0,6516.0,6427.0,7537.0,5955.0,6947.0,6931.0,8003.0,,,99750,85040,AZ,6200.0,0,975
0,1263340800,OTHER,2005,5,CHEVROLET,TAHOE 2WD,LS,4D SUV 4.8L,GOLD,AUTO,1.0,Alloy,88533,AMERICAN,LARGE SUV,GM,9488.0,11324.0,14460.0,16337.0,10856.0,12662.0,16275.0,17690.0,,,5546,35004,AL,10600.0,0,1763
0,1273708800,OTHER,2008,2,CHEVROLET,COBALT,LS,4D SEDAN LS,BLUE,AUTO,2.0,Covers,63581,AMERICAN,COMPACT,GM,7086.0,7541.0,10001.0,10705.0,6881.0,7427.0,10172.0,10745.0,,,17212,73108,OK,4735.0,0,728
0,1263945600,ADESA,2005,5,DODGE,DAKOTA PICKUP 2WD V8,SLT,EXT CAB 4.7L,PURPLE,AUTO,1.0,Alloy,78924,AMERICAN,SMALL TRUCK,CHRYSLER,5808.0,7359.0,9567.0,11197.0,6335.0,7406.0,10276.0,11401.0,,,8655,77086,TX,6400.0,0,1506
0,1291766400,MANHEIM,2004,6,CHRYSLER,PT CRUISER,Tou,4D SEDAN TOURING TURBO,SILVER,AUTO,1.0,Alloy,59368,AMERICAN,MEDIUM,CHRYSLER,4142.0,5344.0,7313.0,8813.0,3408.0,4248.0,6684.0,7976.0,,,19619,32124,FL,5950.0,0,1169
1,1261008000,MANHEIM,2002,7,DODGE,1500 RAM PICKUP 2WD,ST,REG CAB 3.7L ST,WHITE,AUTO,1.0,Alloy,99769,AMERICAN,LARGE TRUCK,CHRYSLER,3490.0,4896.0,6289.0,7698.0,4228.0,5114.0,7382.0,8252.0,,,23359,92337,CA,3740.0,0,920
0,1242086400,MANHEIM,2006,3,HYUNDAI,SONATA V6 3.3L V6 MP,GLS,4D SEDAN GLS,WHITE,AUTO,1.0,Alloy,52406,OTHER ASIAN,MEDIUM,OTHER,6680.0,8658.0,7714.0,9851.0,8073.0,9341.0,9219.0,10588.0,,,835,85040,AZ,8190.0,0,671
0,1287619200,MANHEIM,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,WHITE,AUTO,2.0,Covers,77523,AMERICAN,LARGE,GM,7511.0,8716.0,10629.0,11900.0,8228.0,9490.0,11348.0,12990.0,NO,GREEN,17212,76040,TX,7970.0,0,1974
0,1245110400,MANHEIM,2003,6,CHEVROLET,CAVALIER 4C 2.2L I4,LS,4D SEDAN LS,SILVER,AUTO,2.0,Covers,87063,AMERICAN,COMPACT,GM,2314.0,3222.0,2999.0,3980.0,2390.0,3226.0,3081.0,3984.0,,,22916,80022,CO,3340.0,0,1543
0,1255478400,MANHEIM,2003,6,CHEVROLET,MALIBU V6 3.1L V6 SF,Bas,4D SEDAN,SILVER,AUTO,1.0,Alloy,75135,AMERICAN,MEDIUM,GM,2562.0,3634.0,3267.0,4425.0,2056.0,2922.0,2720.0,3656.0,,,23359,92807,CA,3645.0,0,2508
0,1289952000,OTHER,2007,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLACK,AUTO,2.0,Covers,81540,AMERICAN,MEDIUM,CHRYSLER,5494.0,6704.0,9416.0,11490.0,5865.0,7263.0,9017.0,10295.0,NO,GREEN,19662,60445,IL,5600.0,0,1503
0,1268352000,OTHER,2008,2,FORD,FUSION 4C,SE,4D SEDAN SE,SILVER,AUTO,1.0,Alloy,74857,AMERICAN,MEDIUM,FORD,11856.0,13380.0,15076.0,16501.0,11925.0,13869.0,15438.0,17142.0,,,17675,29461,SC,8700.0,0,803
0,1291161600,MANHEIM,2001,9,MERCURY,SABLE,LS,4D SEDAN LS PREMIUM,GOLD,AUTO,1.0,Alloy,47744,AMERICAN,MEDIUM,FORD,2888.0,4150.0,5443.0,6883.0,2472.0,3527.0,5307.0,6796.0,,,19638,33809,FL,5150.0,0,993
0,1268352000,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BEIGE,AUTO,2.0,Covers,50365,AMERICAN,MEDIUM,CHRYSLER,8054.0,8628.0,11156.0,11754.0,7907.0,8791.0,11515.0,12347.0,,,99761,74135,OK,7450.0,0,754
0,1250812800,OTHER,2004,5,FORD,EXPLORER 4WD V6 4.0L,XLS,4D SUV 4.0L FFV XLS,GREEN,AUTO,1.0,Alloy,62685,AMERICAN,MEDIUM SUV,FORD,5295.0,6455.0,6219.0,7471.0,5218.0,6608.0,6135.0,7637.0,,,99750,95673,CA,7300.0,0,1508
0,1288137600,OTHER,2005,5,MAZDA,MPV 2WD V6,ES,WAGON LX,GREEN,AUTO,1.0,Alloy,92350,OTHER ASIAN,VAN,OTHER,4778.0,5822.0,8117.0,9231.0,5109.0,6376.0,8729.0,10208.0,,,52492,29697,SC,6000.0,0,1197
0,1266537600,OTHER,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN,BLACK,AUTO,2.0,Covers,80057,AMERICAN,MEDIUM,CHRYSLER,4696.0,5791.0,8510.0,9794.0,5116.0,6138.0,7862.0,9432.0,,,18111,30120,GA,5700.0,0,1243
1,1257292800,MANHEIM,2005,4,DODGE,NEON,SXT,4D SEDAN,BLUE,AUTO,1.0,Alloy,82968,AMERICAN,COMPACT,CHRYSLER,3155.0,4014.0,3907.0,4835.0,2969.0,3970.0,6439.0,7718.0,,,21973,32824,FL,4600.0,0,723
0,1279843200,OTHER,2002,8,CHEVROLET,S10 PICKUP 2WD V6,Bas,REG CAB 4.3L,WHITE,AUTO,1.0,Alloy,77763,AMERICAN,SMALL TRUCK,GM,4576.0,5724.0,7198.0,8026.0,2320.0,2992.0,5327.0,6112.0,NO,GREEN,99750,95673,CA,4800.0,0,1689
0,1282003200,MANHEIM,2005,5,NISSAN,SENTRA,Bas,4D SEDAN 1.8S,BLACK,AUTO,1.0,Alloy,54071,TOP LINE ASIAN,COMPACT,OTHER,4426.0,5420.0,8048.0,9199.0,4339.0,5477.0,7435.0,8743.0,,,17212,75050,TX,6625.0,0,505
1,1288051200,MANHEIM,2005,5,CHEVROLET,AVEO,LS,4D SEDAN,BLUE,AUTO,2.0,Covers,55288,AMERICAN,COMPACT,GM,3027.0,3640.0,5810.0,6279.0,2739.0,3285.0,5416.0,6064.0,,,20740,34761,FL,4360.0,0,671
0,1237939200,MANHEIM,2005,4,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L LS,GREY,AUTO,1.0,Alloy,64596,AMERICAN,MEDIUM SUV,GM,7966.0,9369.0,9103.0,10619.0,7492.0,8845.0,8591.0,10053.0,,,20207,75236,TX,7025.0,0,1020
0,1274140800,MANHEIM,2006,4,FORD,TAURUS,SE,4D SEDAN SE,SILVER,AUTO,1.0,Alloy,89246,AMERICAN,MEDIUM,FORD,4693.0,5900.0,8753.0,9673.0,3831.0,4985.0,7632.0,8600.0,,,22916,80022,CO,4600.0,0,983
0,1235347200,MANHEIM,2002,7,MERCURY,SABLE 3.0L V6 EFI,GS,4D SEDAN GS,RED,AUTO,2.0,Covers,97362,AMERICAN,MEDIUM,FORD,2498.0,3401.0,3198.0,4173.0,2387.0,3502.0,3078.0,4282.0,,,17675,27542,NC,3900.0,0,1353
0,1239926400,MANHEIM,2004,5,DODGE,STRATUS 4C 2.4L I4 M,SE,4D SEDAN,GOLD,AUTO,2.0,Covers,34401,AMERICAN,MEDIUM,CHRYSLER,2636.0,3519.0,3347.0,4301.0,2636.0,3519.0,3347.0,4301.0,,,835,85040,AZ,4800.0,0,762
0,1235520000,MANHEIM,2005,4,FORD,EXPLORER 4WD V6 4.0L,XLS,4D SUV 4.0L FFV XLS,GOLD,AUTO,2.0,Covers,62935,AMERICAN,MEDIUM SUV,FORD,6134.0,7338.0,7125.0,8425.0,7021.0,8211.0,8083.0,9368.0,,,835,85040,AZ,7100.0,0,1508
0,1257292800,MANHEIM,2006,3,DODGE,DURANGO 2WD V8,Adv,4D SUV 4.7L ADVENTURER,GREY,AUTO,1.0,Alloy,75952,AMERICAN,MEDIUM SUV,CHRYSLER,10244.0,13041.0,11564.0,14584.0,10883.0,12166.0,15586.0,16956.0,,,18822,78219,TX,9040.0,0,1389
1,1285804800,MANHEIM,2005,5,CHRYSLER,PACIFICA AWD,Bas,4D SPORT,WHITE,AUTO,1.0,Alloy,87476,AMERICAN,CROSSOVER,CHRYSLER,6458.0,8362.0,10059.0,12026.0,5938.0,7212.0,9763.0,11105.0,,,18880,30272,GA,6995.0,0,2022
0,1256256000,MANHEIM,2007,2,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,BLUE,AUTO,2.0,Covers,77888,AMERICAN,VAN,CHRYSLER,8387.0,9299.0,9558.0,10543.0,6803.0,7399.0,10929.0,11525.0,,,99740,32503,FL,7905.0,0,1623
0,1236902400,OTHER,2006,3,DODGE,CHARGER 3.5L V6 EFI,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,67472,AMERICAN,SPECIALTY,CHRYSLER,9777.0,11040.0,11059.0,12423.0,3826.0,4975.0,4632.0,5873.0,,,20740,29461,SC,10800.0,0,1215
0,1268352000,ADESA,2002,8,DODGE,DURANGO 2WD V8,Spo,4D SUV 4.7L,BLACK,AUTO,1.0,Alloy,76016,AMERICAN,MEDIUM SUV,CHRYSLER,3969.0,4939.0,7061.0,8787.0,3630.0,4944.0,6313.0,8598.0,,,16926,91752,CA,6700.0,0,1689
0,1254268800,MANHEIM,2002,7,HONDA,ACCORD 4C 2.3L I-4 E,SE,4D SEDAN SE AUTO,SILVER,AUTO,,,72605,TOP LINE ASIAN,MEDIUM,OTHER,4739.0,5744.0,5618.0,6704.0,4147.0,4942.0,4979.0,5837.0,,,20928,32824,FL,7100.0,0,869
0,1250553600,MANHEIM,2003,6,FORD,F150 PICKUP 2WD V6 4,XL,EXT CAB 4.2L XL,RED,AUTO,1.0,Alloy,87365,AMERICAN,LARGE TRUCK,FORD,5338.0,6897.0,6265.0,7949.0,5899.0,7769.0,6871.0,8891.0,,,22916,80022,CO,6920.0,0,894
1,1284508800,ADESA,2006,4,CHRYSLER,SEBRING 4C,Bas,2D CONVERTIBLE,GREY,AUTO,,,70980,AMERICAN,MEDIUM,CHRYSLER,4033.0,4878.0,7829.0,8624.0,4033.0,4878.0,7829.0,8624.0,,,21053,85226,AZ,5945.0,0,1155
0,1289260800,MANHEIM,2005,5,DODGE,DURANGO 2WD V8,ST,4D SUV 4.7L ST,MAROON,AUTO,2.0,Covers,72710,AMERICAN,MEDIUM SUV,CHRYSLER,6757.0,8774.0,10708.0,12641.0,7734.0,9272.0,11714.0,13180.0,NO,GREEN,17212,75050,TX,10195.0,0,1389
0,1268006400,MANHEIM,2007,3,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L,SILVER,AUTO,1.0,Alloy,83458,AMERICAN,LARGE,GM,8930.0,10242.0,12299.0,13877.0,8531.0,9920.0,12334.0,13991.0,,,10430,39402,MS,8430.0,1,2152
0,1253059200,ADESA,2006,3,CHRYSLER,SEBRING 4C 2.4L I4 S,Bas,4D SEDAN,SILVER,AUTO,1.0,Alloy,78695,AMERICAN,MEDIUM,CHRYSLER,4967.0,6566.0,5864.0,7591.0,4624.0,5766.0,8211.0,9430.0,,,20740,30212,GA,5800.0,0,1155
0,1291161600,MANHEIM,2004,6,MERCURY,MOUNTAINEER 2WD V8,,4D SUV 4.6L,BLACK,AUTO,1.0,Alloy,66454,AMERICAN,MEDIUM SUV,FORD,6497.0,8098.0,10318.0,12127.0,6117.0,7071.0,10191.0,11056.0,NO,GREEN,19619,32824,FL,8250.0,0,1508
0,1282694400,ADESA,2005,5,CHEVROLET,EQUINOX AWD V6,LS,4D SUV LS,RED,AUTO,2.0,Covers,74780,AMERICAN,MEDIUM SUV,GM,7429.0,9208.0,11037.0,13680.0,6515.0,8317.0,10324.0,12211.0,,,52117,20166,VA,8220.0,0,1506
0,1275955200,ADESA,2004,6,JEEP,LIBERTY 2WD V6,Spo,4D SUV,SILVER,AUTO,1.0,Alloy,77183,AMERICAN,SMALL SUV,CHRYSLER,5620.0,6745.0,9755.0,10506.0,4887.0,5857.0,9188.0,9982.0,,,52117,45005,OH,7095.0,0,686
0,1286409600,MANHEIM,2007,3,CHRYSLER,PT CRUISER,Tou,4D SEDAN TOURING,SILVER,AUTO,2.0,Covers,81273,AMERICAN,MEDIUM,CHRYSLER,5678.0,6925.0,9225.0,10445.0,6079.0,7244.0,9259.0,10103.0,NO,GREEN,19662,60443,IL,6760.0,0,1503
1,1242172800,MANHEIM,2003,6,CHRYSLER,CONCORDE 3.5L V6 MPI,LXi,4D SEDAN LXI,GOLD,AUTO,1.0,Alloy,68055,AMERICAN,LARGE,CHRYSLER,2856.0,4236.0,3584.0,5075.0,2856.0,4236.0,3584.0,5075.0,,,19619,32824,FL,5300.0,0,1808
0,1253750400,OTHER,2007,2,CHEVROLET,1500 SILVERADO PICKU,LS,REG CAB 4.3L,BEIGE,AUTO,1.0,Alloy,82087,AMERICAN,LARGE TRUCK,GM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,99750,73108,OK,7400.0,0,1373
0,1274140800,MANHEIM,2005,5,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,GOLD,AUTO,1.0,Alloy,54891,AMERICAN,MEDIUM,GM,5101.0,6232.0,8313.0,9653.0,4905.0,6223.0,8298.0,9468.0,,,22916,80022,CO,6520.0,0,1003
1,1292976000,MANHEIM,2006,4,FORD,FOCUS,ZX4,4D SEDAN ZX4,BLUE,AUTO,2.0,Covers,86022,AMERICAN,COMPACT,FORD,3742.0,4806.0,7264.0,8352.0,4055.0,5201.0,7455.0,8620.0,,,52646,8505,NJ,4620.0,0,1243
0,1267488000,OTHER,2006,4,CHEVROLET,IMPALA,LS,4D SEDAN LS,BLUE,AUTO,2.0,Covers,77587,AMERICAN,LARGE,GM,7244.0,8214.0,10631.0,11765.0,6515.0,7802.0,9743.0,11267.0,,,22808,75061,TX,8175.0,0,1974
0,1266364800,MANHEIM,2004,6,FORD,EXPLORER 2WD V6,XLT,4D SUV 4.0L FFV XLT,SILVER,AUTO,1.0,Alloy,76780,AMERICAN,MEDIUM SUV,FORD,6374.0,7668.0,10447.0,11954.0,6241.0,7568.0,9591.0,11210.0,,,5546,33809,FL,8120.0,0,1155
0,1283990400,OTHER,2005,5,CHRYSLER,SEBRING V6,Tou,4D SEDAN TOURING,GREY,AUTO,1.0,Alloy,88359,AMERICAN,MEDIUM,CHRYSLER,3351.0,4493.0,7052.0,8219.0,3852.0,5180.0,7471.0,8843.0,,,10430,73108,OK,6005.0,1,1373
0,1236729600,OTHER,2003,6,DODGE,INTREPID 3.5L V6 MPI,ES,4D SEDAN ES,WHITE,AUTO,1.0,Alloy,81471,AMERICAN,LARGE,CHRYSLER,2815.0,4121.0,3540.0,4951.0,3094.0,4000.0,3842.0,4820.0,,,18880,29697,SC,5200.0,0,2193
0,1278633600,OTHER,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,BLUE,AUTO,2.0,Covers,67690,AMERICAN,LARGE,GM,7992.0,8982.0,11408.0,12653.0,8011.0,9078.0,11478.0,12655.0,,,99750,73108,OK,8200.0,0,1703
0,1255305600,ADESA,2005,4,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,BLUE,AUTO,1.0,Alloy,60023,AMERICAN,MEDIUM,FORD,3416.0,4545.0,4189.0,5409.0,3416.0,4474.0,6936.0,8050.0,,,19619,33619,FL,4800.0,0,825
1,1256256000,ADESA,2006,3,CHEVROLET,COBALT 2.2L I4 MPI,LS,4D SEDAN LS,BLUE,AUTO,,,45600,AMERICAN,COMPACT,GM,4972.0,6156.0,5870.0,7148.0,4997.0,6166.0,5897.0,7159.0,,,16926,91752,CA,6175.0,0,623
0,1255478400,ADESA,2005,4,CHEVROLET,MALIBU V6 3.5L V6 SF,LS,4D SEDAN LS,MAROON,AUTO,1.0,Alloy,66756,AMERICAN,MEDIUM,GM,5298.0,6901.0,6222.0,7953.0,4813.0,5990.0,7975.0,9595.0,,,25100,77086,TX,6200.0,0,1118
0,1233792000,OTHER,2006,3,FORD,FREESTAR FWD V6 3.9L,SE,PASSENGER 3.9L SE,GREY,AUTO,2.0,Covers,54630,AMERICAN,VAN,FORD,5096.0,6208.0,6004.0,7205.0,5844.0,7275.0,6812.0,8357.0,,,8655,38637,MS,6225.0,0,1169
0,1291075200,MANHEIM,2007,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,69421,AMERICAN,MEDIUM,CHRYSLER,5474.0,6481.0,9100.0,10064.0,5576.0,6765.0,9146.0,9957.0,,,52492,28625,NC,5595.0,0,1215
0,1240444800,MANHEIM,2004,5,FORD,EXPEDITION 4WD V8 5.,XLT,4D SUV 5.4L XLT,BLACK,AUTO,1.0,Alloy,82190,AMERICAN,LARGE SUV,FORD,9497.0,11578.0,10757.0,13004.0,9497.0,11578.0,10757.0,13004.0,,,18881,30272,GA,8910.0,0,1503
0,1252972800,MANHEIM,2005,4,SATURN,ION 2.2L I4 EFI,2,4D SEDAN LEVEL 2,GREY,AUTO,2.0,Covers,43936,AMERICAN,MEDIUM,GM,4917.0,6439.0,5810.0,7454.0,4962.0,6508.0,5859.0,7529.0,,,22916,80022,CO,5110.0,0,623
0,1283904000,OTHER,2005,5,MITSUBISHI,GALANT V6,GTS,4D SEDAN GTS,BLACK,AUTO,1.0,Alloy,78421,OTHER ASIAN,MEDIUM,OTHER,6555.0,7692.0,9892.0,10635.0,5290.0,6606.0,8850.0,9898.0,,,52492,29697,SC,7400.0,0,803
0,1270684800,OTHER,2008,2,FORD,ESCAPE 2WD 4C,XLS,4D CUV 2.3L XLS,SILVER,AUTO,1.0,Alloy,80156,AMERICAN,SMALL SUV,FORD,11491.0,13796.0,14837.0,16969.0,11257.0,13430.0,14974.0,16913.0,,,20833,73108,OK,8390.0,0,983
0,1265846400,MANHEIM,2005,5,FORD,TAURUS,SE,4D SEDAN SE FFV,BLUE,AUTO,1.0,Alloy,77974,AMERICAN,MEDIUM,FORD,3791.0,4904.0,7112.0,8386.0,3974.0,5172.0,7460.0,8751.0,,,18880,30272,GA,4975.0,0,920
0,1260403200,MANHEIM,2006,3,KIA,SPECTRA,EX,4D SEDAN EX,SILVER,AUTO,2.0,Covers,68993,OTHER ASIAN,MEDIUM,OTHER,4327.0,5262.0,7773.0,8802.0,4572.0,5660.0,7854.0,8770.0,,,17212,76040,TX,6125.0,0,533
0,1291680000,MANHEIM,2006,4,CHEVROLET,AVEO,LS,4D SEDAN LS,GREY,AUTO,2.0,Covers,36679,AMERICAN,COMPACT,GM,3548.0,4347.0,6130.0,7258.0,3896.0,4783.0,6832.0,7534.0,,,19662,77041,TX,5185.0,0,582
0,1275955200,MANHEIM,2003,7,MERCURY,SABLE,LS,4D SEDAN LS PREMIUM,SILVER,AUTO,1.0,Alloy,67580,AMERICAN,MEDIUM,FORD,3300.0,4321.0,6336.0,7657.0,2829.0,4042.0,6207.0,7323.0,,,18111,19440,PA,5105.0,0,1125
1,1287014400,MANHEIM,2007,3,CHRYSLER,SEBRING V6,Bas,4D SEDAN,GREY,AUTO,2.0,Covers,78080,AMERICAN,MEDIUM,CHRYSLER,6577.0,7559.0,10496.0,11439.0,7601.0,8418.0,11488.0,12175.0,,,835,85353,AZ,6950.0,0,1272
0,1248912000,MANHEIM,2006,3,SCION,TC 2.4L I4 16V / EFI,Bas,2D COUPE,BLACK,AUTO,1.0,Alloy,72332,OTHER ASIAN,SPORTS,OTHER,9096.0,10729.0,10324.0,12087.0,9192.0,10743.0,10427.0,12102.0,,,19064,76040,TX,8485.0,0,569
1,1255996800,MANHEIM,2006,3,HYUNDAI,SONATA V6 3.3L V6 MP,GLS,4D SEDAN GLS,BLUE,AUTO,1.0,Alloy,66783,OTHER ASIAN,MEDIUM,OTHER,6582.0,7550.0,7609.0,8654.0,7178.0,8806.0,11366.0,12815.0,,,22916,80022,CO,7480.0,0,728
0,1289260800,MANHEIM,2007,3,CHEVROLET,HHR,LT,4D SUV 2.2L LT,SILVER,AUTO,2.0,Covers,59410,AMERICAN,MEDIUM,GM,7077.0,8668.0,10662.0,12284.0,7184.0,8321.0,11002.0,12346.0,,,17212,75050,TX,7125.0,0,671
1,1284422400,MANHEIM,2004,6,CHEVROLET,TRAILBLAZER EXT 2WD,LT,4D SUV 4.2L LS,SILVER,AUTO,,,89395,AMERICAN,MEDIUM SUV,GM,5827.0,7429.0,9426.0,10982.0,5827.0,7429.0,9426.0,10982.0,,,22916,80022,CO,8605.0,0,1243
0,1241568000,ADESA,2006,3,SATURN,ION 2.2L I4 EFI,2,4D SEDAN LEVEL 2,WHITE,MANUAL,2.0,Covers,48923,AMERICAN,MEDIUM,GM,5579.0,6823.0,6525.0,7869.0,5579.0,6823.0,6525.0,7869.0,,,21053,85226,AZ,5430.0,0,623
0,1236643200,MANHEIM,2005,4,CHRYSLER,300 2.7L V6 MPI,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,77267,AMERICAN,SPECIALTY,CHRYSLER,8961.0,10287.0,10178.0,11610.0,9222.0,10625.0,10460.0,11975.0,,,19638,37210,TN,9280.0,0,1389
0,1265760000,MANHEIM,2005,5,KIA,SORENTO 2WD,EX,4D SPORT UTILITY EX,BLUE,AUTO,1.0,Alloy,66780,OTHER ASIAN,MEDIUM SUV,OTHER,6484.0,8120.0,9925.0,11580.0,6981.0,8369.0,10964.0,13031.0,,,23359,92807,CA,7385.0,0,1508
0,1282176000,OTHER,2003,7,DODGE,CARAVAN FWD V6,SE,MINIVAN 3.3L FFV SE,WHITE,AUTO,2.0,Covers,60874,AMERICAN,VAN,CHRYSLER,4752.0,6069.0,11758.0,15016.0,3532.0,5151.0,6592.0,7963.0,,,99750,97060,OR,6500.0,0,1711
0,1240272000,MANHEIM,2006,3,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,BLACK,AUTO,2.0,Covers,66265,AMERICAN,VAN,CHRYSLER,6544.0,8170.0,7568.0,9324.0,6544.0,8170.0,7568.0,9324.0,,,18880,28625,NC,6730.0,0,1411
0,1232409600,MANHEIM,2005,4,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L SXT,BLACK,AUTO,1.0,Alloy,57085,AMERICAN,VAN,CHRYSLER,6159.0,7720.0,7152.0,8838.0,6461.0,8076.0,7478.0,9222.0,,,3453,80022,CO,5780.0,0,1251
0,1257206400,OTHER,2008,1,CHRYSLER,PT CRUISER,Bas,4D SEDAN,RED,AUTO,2.0,Covers,48407,AMERICAN,MEDIUM,CHRYSLER,6626.0,7094.0,7656.0,8162.0,6972.0,7740.0,10359.0,11094.0,,,99761,74135,OK,6500.0,0,975
1,1251417600,ADESA,2003,6,DODGE,1500 RAM PICKUP 2WD,Lar,QUAD CAB 5.9L,WHITE,AUTO,1.0,Alloy,83856,AMERICAN,LARGE TRUCK,CHRYSLER,6555.0,8361.0,7579.0,9530.0,6747.0,8752.0,7787.0,9952.0,,,18111,37771,TN,7900.0,0,1283
